datetime,put_orders,put_orders_b,put_orders_s,put_vol,put_vol_b,put_vol_s,put_val,put_val_b,put_val_s,cancel_orders,cancel_orders_b,cancel_orders_s,cancel_vol,cancel_vol_b,cancel_vol_s,cancel_val,cancel_val_b,cancel_val_s,put_vwap_b,put_vwap_s,cancel_vwap_b,cancel_vwap_s
2023-09-13 14:50,132,46,86,3894,1602,2292,4291161.0,1741877.0,2549283.0,84,16,68,1372,102,1270,1587249.0,116030.0,1471219.0,108.73,111.23,113.76,115.84
2023-09-13 14:55,94,38,56,2128,655,1473,2309736.0,757407.0,1552329.0,62,18,44,840,281,559,966505.0,321760.0,644745.0,115.63,105.39,114.51,115.34
2023-09-13 15:00,148,62,86,5825,2054,3771,6664986.0,2335457.0,4329528.0,88,37,51,3455,1758,1697,3970642.0,1994277.0,1976365.0,113.7,114.81,113.44,116.46
2023-09-13 15:05,140,69,71,7850,3676,4174,8962211.0,4171242.0,4790969.0,100,35,65,8177,3347,4830,9405739.0,3786312.0,5619427.0,113.47,114.78,113.13,116.34
2023-09-13 15:10,344,166,178,25703,11388,14315,28856806.0,12868181.0,15988625.0,202,86,116,20337,8809,11528,23312397.0,9950582.0,13361815.0,113.0,111.69,112.96,115.91
2023-09-13 15:15,408,242,166,33175,19543,13632,40830140.0,25153213.0,15676927.0,288,167,121,28496,15955,12541,32379756.0,17930027.0,14449729.0,128.71,115.0,112.38,115.22
2023-09-13 15:20,284,184,100,21103,11335,9768,27125729.0,15849315.0,11276413.0,204,108,96,21112,10171,10941,26283123.0,13575793.0,12707330.0,139.83,115.44,133.48,116.14
2023-09-13 15:25,89,60,29,6046,3568,2478,8427126.0,5558549.0,2868576.0,52,27,25,5501,2965,2536,6282166.0,3344588.0,2937578.0,155.79,115.76,112.8,115.84
2023-09-13 15:30,295,220,75,21068,14166,6902,24166726.0,16152266.0,8014460.0,255,191,64,22300,16034,6266,25470763.0,18175807.0,7294955.0,114.02,116.12,113.36,116.42
2023-09-13 15:35,924,857,67,59638,50909,8729,68185365.0,58049449.0,10135916.0,911,844,67,59627,50649,8978,68170574.0,57748197.0,10422377.0,114.03,116.12,114.02,116.09
2023-09-13 15:40,269,221,48,17850,13455,4395,20412587.0,15318172.0,5094414.0,246,210,36,17426,13276,4150,19927412.0,15106729.0,4820683.0,113.85,115.91,113.79,116.16
2023-09-13 15:45,255,176,79,20498,13709,6789,23466647.0,15589038.0,7877609.0,237,167,70,19971,13230,6741,22833452.0,15009786.0,7823665.0,113.71,116.03,113.45,116.06
2023-09-13 15:50,106,57,49,9826,4977,4849,11286382.0,5647326.0,5639055.0,80,41,39,9479,4787,4692,10872897.0,5412237.0,5460659.0,113.47,116.29,113.06,116.38
2023-09-13 15:55,88,45,43,7113,3715,3398,8149431.0,4199288.0,3950143.0,68,32,36,7750,3519,4231,8908462.0,3978614.0,4929848.0,113.04,116.25,113.06,116.52
2023-09-13 16:00,213,113,100,18820,8092,10728,21391751.0,9132277.0,12259473.0,181,89,92,17510,7690,9820,20071978.0,8672695.0,11399282.0,112.86,114.28,112.78,116.08
2023-09-13 16:05,93,43,50,8113,4262,3851,9281348.0,4822344.0,4459003.0,80,35,45,7680,3891,3789,8789258.0,4396442.0,4392816.0,113.15,115.79,112.99,115.94
2023-09-13 16:10,38,19,19,1979,758,1221,2287985.0,872180.0,1415805.0,27,11,16,2229,851,1378,2556350.0,961790.0,1594560.0,115.06,115.95,113.02,115.72
2023-09-13 16:15,61,38,23,4018,2212,1806,4578143.0,2521769.0,2056373.0,48,28,20,4187,2017,2170,4801727.0,2286473.0,2515254.0,114.0,113.86,113.36,115.91
2023-09-13 16:20,60,33,27,3962,2139,1823,4588325.0,2481071.0,2107253.0,36,14,22,2952,1345,1607,3386086.0,1521104.0,1864981.0,115.99,115.59,113.09,116.05
2023-09-13 16:25,72,47,25,5860,3007,2853,6716815.0,3425618.0,3291197.0,45,28,17,4974,2699,2275,5703017.0,3056327.0,2646689.0,113.92,115.36,113.24,116.34
2023-09-13 16:30,71,42,29,4610,2732,1878,5263097.0,3105250.0,2157846.0,54,31,23,4371,2387,1984,5010871.0,2706641.0,2304230.0,113.66,114.9,113.39,116.14
2023-09-13 16:35,31,15,16,1941,1114,827,2229152.0,1268007.0,961144.0,22,10,12,1758,980,778,2017747.0,1113106.0,904641.0,113.82,116.22,113.58,116.28
2023-09-13 16:40,43,28,15,2907,1768,1139,3348247.0,2014203.0,1334044.0,27,16,11,2257,1344,913,2589176.0,1526661.0,1062514.0,113.93,117.12,113.59,116.38
2023-09-13 16:45,48,21,27,2619,896,1723,2926289.0,1017292.0,1908996.0,29,11,18,1968,673,1295,2295265.0,761339.0,1533926.0,113.54,110.79,113.13,118.45
2023-09-13 16:50,23,10,13,77,38,39,88515.0,47120.0,41395.0,22,15,7,3021,128,2893,3554125.0,144774.0,3409351.0,124.0,106.14,113.11,117.85
2023-09-13 16:55,15,9,6,171,120,51,194102.0,135217.0,58885.0,8,5,3,63,53,10,71985.0,60353.0,11631.0,112.68,115.46,113.87,116.32
2023-09-13 17:00,28,15,13,318,117,201,365289.0,135767.0,229522.0,10,5,5,145,18,127,166346.0,20391.0,145954.0,116.04,114.19,113.29,114.93
2023-09-13 17:05,23,11,12,739,140,599,938329.0,161484.0,776844.0,13,2,11,530,2,528,645596.0,2266.0,643330.0,115.35,129.69,113.3,121.84
2023-09-13 17:10,34,11,23,2240,839,1401,2569749.0,947679.0,1622069.0,29,10,19,2165,821,1344,2496928.0,926420.0,1570507.0,112.95,115.78,112.84,116.85
2023-09-13 17:15,31,13,18,2373,1053,1320,2720650.0,1189058.0,1531592.0,23,7,16,2382,1002,1380,2737390.0,1131263.0,1606127.0,112.92,116.03,112.9,116.39
2023-09-13 17:20,33,17,16,844,285,559,964279.0,318468.0,645811.0,26,10,16,731,272,459,834669.0,303204.0,531464.0,111.74,115.53,111.47,115.79
2023-09-13 17:25,39,20,19,1430,684,746,1635556.0,776493.0,859063.0,26,7,19,1209,513,696,1385564.0,580131.0,805433.0,113.52,115.16,113.09,115.72
2023-09-13 17:30,32,18,14,973,522,451,1112433.0,593729.0,518704.0,23,12,11,860,426,434,985669.0,480977.0,504691.0,113.74,115.01,112.91,116.29
2023-09-13 17:35,44,29,15,2293,1123,1170,2629998.0,1270874.0,1359124.0,22,10,12,2178,1020,1158,2497885.0,1152624.0,1345261.0,113.17,116.16,113.0,116.17
2023-09-13 17:40,121,54,67,10666,4944,5722,12163617.0,5599953.0,6563664.0,103,41,62,10195,4748,5447,11678327.0,5360800.0,6317527.0,113.27,114.71,112.91,115.98
2023-09-13 17:45,94,38,56,8820,4723,4097,9999919.0,5247229.0,4752689.0,84,29,55,7757,3656,4101,8880882.0,4123974.0,4756908.0,111.1,116.0,112.8,115.99
2023-09-13 17:50,110,47,63,10800,5312,5488,12368645.0,5998746.0,6369898.0,98,39,59,10452,4979,5473,11975029.0,5620397.0,6354632.0,112.93,116.07,112.88,116.11
2023-09-13 17:55,73,29,44,6084,2740,3344,6976885.0,3095326.0,3881558.0,61,22,39,5881,2644,3237,6736764.0,2983692.0,3753072.0,112.97,116.08,112.85,115.94
2023-09-13 18:00,81,39,42,7001,3355,3646,8020968.0,3804688.0,4216280.0,72,35,37,7085,3545,3540,8113910.0,4002611.0,4111299.0,113.4,115.64,112.91,116.14
2023-09-13 18:05,61,35,26,5829,2932,2897,6692032.0,3324403.0,3367628.0,52,25,27,5948,2877,3071,6822381.0,3250062.0,3572318.0,113.38,116.25,112.97,116.32
2023-09-13 18:10,22,10,12,1014,410,604,1163132.0,463835.0,699296.0,13,5,8,968,405,563,1112799.0,457615.0,655184.0,113.13,115.78,112.99,116.37
2023-09-13 18:15,28,16,12,1325,647,678,1520496.0,731420.0,789076.0,23,11,12,2738,632,2106,3198201.0,714292.0,2483909.0,113.05,116.38,113.02,117.94
2023-09-13 18:20,302,127,175,27011,12522,14489,30707679.0,14088259.0,16619420.0,256,100,156,26294,12293,14001,30016683.0,13828065.0,16188617.0,112.51,114.7,112.49,115.62
2023-09-13 18:25,208,74,134,20566,9488,11078,23472569.0,10679190.0,12793379.0,193,61,132,20627,9407,11220,23564881.0,10583491.0,12981390.0,112.55,115.48,112.51,115.7
2023-09-13 18:30,175,73,102,12086,5551,6535,13775258.0,6240381.0,7534877.0,150,49,101,12386,5530,6856,14151332.0,6214477.0,7936854.0,112.42,115.3,112.38,115.77
2023-09-13 18:35,129,33,96,3017,235,2782,3443860.0,267419.0,3176441.0,115,25,90,2875,197,2678,3293893.0,223480.0,3070412.0,113.8,114.18,113.44,114.65
2023-09-14 10:00,1320,241,1079,50540,4619,45921,60686458.0,5022158.0,55664300.0,609,128,481,36565,2440,34125,42004245.0,2737860.0,39266385.0,108.73,121.22,112.21,115.07
2023-09-14 10:05,364,84,280,19120,1981,17139,22281180.0,2246274.0,20034906.0,226,29,197,14194,641,13553,16317396.0,725124.0,15592272.0,113.39,116.9,113.12,115.05
2023-09-14 10:10,477,253,224,23373,11412,11961,26631203.0,13143993.0,13487210.0,322,153,169,15952,6634,9318,18256003.0,7530459.0,10725544.0,115.18,112.76,113.51,115.11
2023-09-14 10:15,1912,1130,782,118696,65880,52816,139275162.0,77502755.0,61772407.0,1060,714,346,89517,52919,36598,104000843.0,60824426.0,43176417.0,117.64,116.96,114.94,117.97
2023-09-14 10:20,1279,512,767,98009,45561,52448,114577941.0,53199682.0,61378259.0,860,400,460,81662,38381,43281,95144536.0,44098899.0,51045636.0,116.77,117.03,114.9,117.94
2023-09-14 10:25,2865,1679,1186,209218,118636,90582,247233733.0,140058735.0,107174998.0,1853,1227,626,159353,90489,68864,187275963.0,105095371.0,82180592.0,118.06,118.32,116.14,119.34
2023-09-14 10:30,4050,1731,2319,242836,110121,132715,289820529.0,131765787.0,158054742.0,2659,1130,1529,182149,86385,95764,216681471.0,101685755.0,114995716.0,119.66,119.09,117.71,120.08
2023-09-14 10:35,1789,1051,738,68140,39876,28264,79567310.0,46269278.0,33298032.0,1173,714,459,45595,27230,18365,53442618.0,31446055.0,21996562.0,116.03,117.81,115.48,119.77
2023-09-14 10:40,768,346,422,26190,14732,11458,31526524.0,17424935.0,14101589.0,492,184,308,19633,10760,8873,23919501.0,12474433.0,11445067.0,118.28,123.07,115.93,128.99
2023-09-14 10:45,856,300,556,29623,8691,20932,33899855.0,10096592.0,23803263.0,521,158,363,16790,5376,11414,19567973.0,6202143.0,13365830.0,116.17,113.72,115.37,117.1
2023-09-14 10:50,3568,2713,855,106444,76836,29608,121729003.0,87487806.0,34241197.0,2917,2320,597,82064,64723,17341,95143751.0,73446469.0,21697282.0,113.86,115.65,113.48,125.12
2023-09-14 10:55,5478,4710,768,183259,139427,43832,205190546.0,157436659.0,47753887.0,4946,4411,535,163850,132499,31351,185307237.0,149409598.0,35897639.0,112.92,108.95,112.76,114.5
2023-09-14 11:00,1430,881,549,81698,40395,41303,93509389.0,46455831.0,47053558.0,1129,671,458,72157,35770,36387,82176774.0,39959752.0,42217021.0,115.0,113.92,111.71,116.02
2023-09-14 11:05,1005,509,496,69558,35831,33727,78748286.0,40873237.0,37875049.0,791,405,386,61913,32152,29761,70223426.0,36398104.0,33825322.0,114.07,112.3,113.21,113.66
2023-09-14 11:10,877,599,278,64382,41270,23112,72058868.0,45888968.0,26169900.0,749,523,226,59229,38474,20755,66335988.0,42710804.0,23625184.0,111.19,113.23,111.01,113.83
2023-09-14 11:15,380,168,212,32612,16223,16389,36395393.0,17837509.0,18557883.0,299,112,187,27837,12570,15267,31283820.0,13913559.0,17370261.0,109.95,113.23,110.69,113.78
2023-09-14 11:20,274,117,157,23069,10904,12165,25835702.0,12097997.0,13737705.0,200,81,119,21076,10335,10741,23652547.0,11423790.0,12228756.0,110.95,112.93,110.53,113.85
2023-09-14 11:25,178,78,100,12935,5614,7321,14587930.0,6264415.0,8323515.0,134,51,83,12163,5201,6962,13714205.0,5758314.0,7955890.0,111.59,113.69,110.72,114.28
2023-09-14 11:30,235,112,123,15996,7382,8614,19184301.0,9416259.0,9768042.0,205,89,116,14561,6849,7712,16373531.0,7606112.0,8767419.0,127.56,113.4,111.05,113.69
2023-09-14 11:35,514,238,276,39116,17175,21941,43251631.0,18917044.0,24334587.0,401,159,242,36004,16462,19542,40239815.0,18117011.0,22122804.0,110.14,110.91,110.05,113.21
2023-09-14 11:40,336,129,207,29331,13194,16137,32653245.0,14487097.0,18166148.0,283,92,191,27960,12836,15124,31202528.0,14095707.0,17106821.0,109.8,112.57,109.81,113.11
2023-09-14 11:45,649,298,351,53985,25806,28179,59989655.0,28939212.0,31050443.0,440,151,289,46305,21750,24555,52568383.0,24907890.0,27660492.0,112.14,110.19,114.52,112.65
2023-09-14 11:50,372,191,181,25644,11692,13952,28361816.0,12767463.0,15594353.0,277,126,151,24752,12551,12201,27350365.0,13653225.0,13697140.0,109.2,111.77,108.78,112.26
2023-09-14 11:55,313,131,182,26075,11920,14155,28909861.0,13080327.0,15829534.0,233,77,156,23548,10413,13135,26187527.0,11340153.0,14847373.0,109.73,111.83,108.9,113.04
2023-09-14 12:00,238,112,126,17717,8083,9634,19955441.0,9247202.0,10708239.0,164,60,104,16848,7395,9453,19090558.0,8444208.0,10646349.0,114.4,111.15,114.19,112.62
2023-09-14 12:05,240,127,113,22332,11997,10335,24665593.0,13099955.0,11565638.0,195,91,104,20547,9741,10806,22724552.0,10609116.0,12115436.0,109.19,111.91,108.91,112.12
2023-09-14 12:10,132,62,70,8565,3495,5070,9478071.0,3811977.0,5666094.0,94,35,59,8196,3927,4269,9062278.0,4283490.0,4778788.0,109.07,111.76,109.08,111.94
2023-09-14 12:15,262,106,156,20468,9124,11344,22416033.0,9927364.0,12488669.0,157,48,109,14830,6559,8271,16353007.0,7118934.0,9234072.0,108.8,110.09,108.54,111.64
2023-09-14 12:20,235,116,119,18415,7748,10667,19970331.0,8408066.0,11562265.0,187,81,106,16949,8037,8912,18661113.0,8718897.0,9942216.0,108.52,108.39,108.48,111.56
2023-09-14 12:25,8515,8016,499,252190,219137,33053,270899519.0,235359090.0,35540429.0,7947,7681,266,226444,204055,22389,243578294.0,218816747.0,24761546.0,107.4,107.53,107.23,110.6
2023-09-14 12:30,1466,167,1299,59339,13797,45542,64017055.0,14834828.0,49182227.0,1356,90,1266,56904,13858,43046,61777591.0,14771627.0,47005963.0,107.52,107.99,106.59,109.2
2023-09-14 12:35,286,127,159,20697,9784,10913,22377946.0,10405549.0,11972397.0,217,85,132,19655,9881,9774,21345353.0,10530489.0,10814864.0,106.35,109.71,106.57,110.65
2023-09-14 12:40,631,158,473,58703,18022,40681,63364736.0,19264657.0,44100079.0,539,115,424,56401,17213,39188,61471702.0,18395657.0,43076045.0,106.9,108.4,106.87,109.92
2023-09-14 12:45,2242,1433,809,110340,54590,55750,114249056.0,56440737.0,57808318.0,1512,1002,510,84811,44284,40527,89048869.0,45630915.0,43417953.0,103.39,103.69,103.04,107.13
2023-09-14 12:50,9329,1329,8000,239793,42109,197684,240554265.0,42587066.0,197967199.0,8277,747,7530,208597,26808,181789,209061982.0,26309998.0,182751984.0,101.14,100.14,98.14,100.53
2023-09-14 12:55,3430,878,2552,125317,56478,68839,131250063.0,58351523.0,72898540.0,3077,657,2420,111824,51228,60596,117097996.0,52805298.0,64292698.0,103.32,105.9,103.08,106.1
2023-09-14 13:00,1562,930,632,86291,47276,39015,90869116.0,49382918.0,41486197.0,1415,789,626,81302,43940,37362,85487973.0,45667845.0,39820128.0,104.46,106.33,103.93,106.58
2023-09-14 13:05,654,436,218,39044,19811,19233,41357671.0,20684977.0,20672694.0,429,256,173,35659,17699,17960,37674178.0,18443094.0,19231084.0,104.41,107.49,104.2,107.08
2023-09-14 13:10,555,360,195,35548,20276,15272,37887493.0,21505857.0,16381635.0,379,227,152,30359,16488,13871,32118742.0,17217356.0,14901386.0,106.07,107.27,104.42,107.43
2023-09-14 13:15,525,358,167,40901,25792,15109,43986666.0,27528481.0,16458184.0,356,233,123,36046,21644,14402,38612585.0,22914721.0,15697864.0,106.73,108.93,105.87,109.0
2023-09-14 13:20,580,255,325,39090,14289,24801,41745967.0,15197395.0,26548572.0,400,147,253,29182,11409,17773,31167182.0,12213299.0,18953882.0,106.36,107.05,107.05,106.64
2023-09-14 13:25,252,134,118,7594,2498,5096,8191246.0,2668103.0,5523142.0,144,49,95,6265,1387,4878,6716994.0,1436462.0,5280531.0,106.81,108.38,103.57,108.25
2023-09-14 13:30,583,337,246,53081,24378,28703,57857307.0,26438572.0,31418734.0,478,273,205,49092,22238,26854,53181175.0,23770759.0,29410416.0,108.45,109.46,106.89,109.52
2023-09-14 13:35,651,353,298,59556,28593,30963,64945129.0,30692900.0,34252228.0,545,294,251,51127,27306,23821,55248188.0,29115905.0,26132283.0,107.34,110.62,106.63,109.7
2023-09-14 13:40,516,252,264,32799,15406,17393,35606696.0,16466616.0,19140080.0,431,192,239,31163,14457,16706,33764879.0,15413191.0,18351687.0,106.88,110.04,106.61,109.85
2023-09-14 13:45,441,309,132,31795,19172,12623,34459376.0,20593755.0,13865620.0,373,265,108,30528,18416,12112,33088631.0,19751628.0,13337003.0,107.42,109.84,107.25,110.11
2023-09-14 13:50,318,189,129,22618,12168,10450,24428961.0,12992797.0,11436164.0,259,152,107,21299,11744,9555,22996901.0,12520299.0,10476602.0,106.78,109.44,106.61,109.65
2023-09-14 13:55,273,187,86,18881,10868,8013,20351306.0,11637500.0,8713806.0,205,134,71,17528,9838,7690,18873995.0,10462490.0,8411505.0,107.08,108.75,106.35,109.38
2023-09-14 14:00,584,274,310,40692,18326,22366,43346185.0,19374367.0,23971818.0,505,217,288,38843,16819,22024,41585241.0,17746728.0,23838513.0,105.72,107.18,105.52,108.24
2023-09-14 14:05,378,211,167,28232,13896,14336,30293649.0,14752296.0,15541353.0,316,153,163,26686,13291,13395,28611536.0,14064222.0,14547314.0,106.16,108.41,105.82,108.6
2023-09-14 14:10,354,179,175,31842,14439,17403,34257707.0,15326751.0,18930956.0,286,128,158,31184,14256,16928,33474157.0,15079364.0,18394792.0,106.15,108.78,105.78,108.66
2023-09-14 14:15,285,127,158,22822,9684,13138,24342042.0,10174844.0,14167198.0,229,90,139,23214,9544,13670,24983141.0,10019354.0,14963787.0,105.07,107.83,104.98,109.46
2023-09-14 14:20,281,149,132,23198,10798,12400,24538467.0,11279921.0,13258546.0,208,91,117,21934,10173,11761,23228285.0,10593678.0,12634606.0,104.46,106.92,104.14,107.43
2023-09-14 14:25,255,155,100,20643,10714,9929,21887236.0,11197798.0,10689437.0,182,94,88,19163,9477,9686,20326935.0,9905488.0,10421447.0,104.52,107.66,104.52,107.59
2023-09-14 14:30,418,158,260,36029,15338,20691,38373431.0,16126990.0,22246441.0,377,134,243,35530,15716,19814,37783667.0,16471558.0,21312108.0,105.14,107.52,104.81,107.56
2023-09-14 14:35,481,417,64,24797,19341,5456,26413969.0,20504332.0,5909637.0,453,395,58,24328,18908,5420,25893167.0,20015956.0,5877210.0,106.01,108.31,105.86,108.44
2023-09-14 14:40,137,68,69,7400,3856,3544,7892630.0,4061246.0,3831384.0,109,47,62,7325,3814,3511,7813449.0,4017476.0,3795972.0,105.32,108.11,105.33,108.12
2023-09-14 14:45,180,121,59,15065,8527,6538,16192065.0,9061126.0,7130939.0,147,96,51,13924,8080,5844,14892293.0,8540474.0,6351818.0,106.26,109.07,105.7,108.69
2023-09-14 14:50,368,265,103,28394,17884,10510,30668661.0,19188419.0,11480242.0,335,244,91,27211,17165,10046,29276719.0,18295193.0,10981525.0,107.29,109.23,106.58,109.31
2023-09-14 14:55,469,240,229,38197,19642,18555,41058836.0,20888637.0,20170199.0,429,219,210,37564,19049,18515,40417518.0,20253308.0,20164210.0,106.35,108.7,106.32,108.91
2023-09-14 15:00,265,158,107,21315,12190,9125,23023453.0,12998755.0,10024698.0,227,142,85,20925,12372,8553,22557456.0,13186865.0,9370591.0,106.63,109.86,106.59,109.56
2023-09-14 15:05,504,341,163,44872,29271,15601,49275789.0,32071557.0,17204232.0,307,201,106,32993,19979,13014,35830500.0,21476300.0,14354200.0,109.57,110.28,107.49,110.3
2023-09-14 15:10,1331,866,465,95838,52879,42959,106412280.0,58012353.0,48399927.0,1038,706,332,88781,49673,39108,97806548.0,53505216.0,44301332.0,109.71,112.67,107.71,113.28
2023-09-14 15:15,592,356,236,52744,28551,24193,57819899.0,30954562.0,26865337.0,439,261,178,45649,24851,20798,49920413.0,26842862.0,23077550.0,108.42,111.05,108.02,110.96
2023-09-14 15:20,548,294,254,39136,19696,19440,42931673.0,21487301.0,21444372.0,489,258,231,36543,18976,17567,39968754.0,20511440.0,19457314.0,109.09,110.31,108.09,110.76
2023-09-14 15:25,481,289,192,36872,21009,15863,40210327.0,22695769.0,17514558.0,427,263,164,36123,20597,15526,39543104.0,22232368.0,17310735.0,108.03,110.41,107.94,111.5
2023-09-14 15:30,993,336,657,64871,21953,42918,70228344.0,23554868.0,46673476.0,846,254,592,62144,20721,41423,67464786.0,22225293.0,45239493.0,107.3,108.75,107.26,109.21
2023-09-14 15:35,1775,482,1293,112362,34149,78213,122032150.0,36631617.0,85400533.0,1706,433,1273,111158,33257,77901,120717857.0,35661414.0,85056443.0,107.27,109.19,107.23,109.19
2023-09-14 15:40,559,368,191,41623,24858,16765,45499808.0,26989935.0,18509872.0,505,334,171,39939,23715,16224,43507238.0,25574219.0,17933018.0,108.58,110.41,107.84,110.53
2023-09-14 15:45,210,162,48,10551,7726,2825,11644927.0,8410091.0,3234836.0,175,147,28,9585,7672,1913,10433197.0,8312982.0,2120215.0,108.85,114.51,108.35,110.83
2023-09-14 15:50,503,384,119,39422,25401,14021,43160285.0,27610655.0,15549630.0,475,368,107,38846,25005,13841,42435474.0,27082091.0,15353383.0,108.7,110.9,108.31,110.93
2023-09-14 15:55,275,195,80,20349,13001,7348,22430116.0,14259991.0,8170124.0,241,180,61,18686,12000,6686,20438132.0,12993806.0,7444326.0,109.68,111.19,108.28,111.34
2023-09-14 16:00,297,181,116,24189,13599,10590,26500691.0,14740157.0,11760533.0,261,162,99,23990,13828,10162,26264952.0,14968273.0,11296679.0,108.39,111.05,108.25,111.17
2023-09-14 16:05,292,173,119,21157,11871,9286,23088332.0,12825836.0,10262495.0,259,156,103,20263,11215,9048,22137517.0,12111557.0,10025960.0,108.04,110.52,107.99,110.81
2023-09-14 16:10,102,53,49,7186,3231,3955,7842244.0,3473601.0,4368643.0,81,42,39,7309,3883,3426,7970344.0,4183225.0,3787118.0,107.51,110.46,107.73,110.54
2023-09-14 16:15,73,42,31,4015,1868,2147,4373665.0,2007244.0,2366420.0,62,32,30,3981,1571,2410,4385359.0,1686516.0,2698842.0,107.45,110.22,107.35,111.99
2023-09-14 16:20,261,186,75,21217,13617,7600,23278290.0,14861041.0,8417248.0,204,145,59,17563,10625,6938,19212390.0,11524948.0,7687442.0,109.14,110.75,108.47,110.8
2023-09-14 16:25,258,146,112,16719,8786,7933,18329442.0,9540262.0,8789180.0,208,120,88,17078,9644,7434,18696256.0,10439829.0,8256426.0,108.58,110.79,108.25,111.06
2023-09-14 16:30,202,167,35,9894,6913,2981,10828341.0,7514956.0,3313385.0,178,149,29,9457,6559,2898,10326922.0,7104284.0,3222637.0,108.71,111.15,108.31,111.2
2023-09-14 16:35,258,162,96,23721,15340,8381,25569941.0,16259980.0,9309960.0,222,139,83,17122,9310,7812,18805838.0,10060932.0,8744905.0,106.0,111.08,108.07,111.94
2023-09-14 16:40,443,395,48,19370,15500,3870,21225826.0,16915853.0,4309973.0,404,373,31,18525,14877,3648,20261322.0,16188006.0,4073315.0,109.13,111.37,108.81,111.66
2023-09-14 16:45,370,299,71,24851,16719,8132,27314938.0,18258189.0,9056748.0,320,258,62,23781,15575,8206,26073535.0,16930887.0,9142648.0,109.21,111.37,108.71,111.41
2023-09-14 16:50,573,400,173,49191,28698,20493,54324716.0,31439295.0,22885420.0,501,357,144,47387,27715,19672,52196865.0,30194006.0,22002858.0,109.55,111.67,108.94,111.85
2023-09-14 16:55,373,202,171,33594,18527,15067,37927078.0,21015857.0,16911221.0,269,170,99,29322,15908,13414,32435911.0,17351674.0,15084237.0,113.43,112.24,109.08,112.45
2023-09-14 17:00,231,97,134,20371,8082,12289,22571324.0,8833812.0,13737512.0,192,76,116,17323,7394,9929,19171209.0,8057935.0,11113274.0,109.3,111.79,108.98,111.93
2023-09-14 17:05,516,120,396,28613,10443,18170,31529056.0,11353223.0,20175833.0,467,96,371,27763,10000,17763,30545844.0,10814353.0,19731490.0,108.72,111.04,108.14,111.08
2023-09-14 17:10,308,80,228,19994,6702,13292,22031296.0,7288864.0,14742432.0,279,64,215,20092,6427,13665,22181677.0,6981585.0,15200092.0,108.76,110.91,108.63,111.23
2023-09-14 17:15,943,160,783,68099,14355,53744,74558743.0,15478619.0,59080124.0,847,110,737,62156,13261,48895,68303689.0,14306048.0,53997641.0,107.83,109.93,107.88,110.44
2023-09-14 17:20,392,215,177,19573,9279,10294,20719105.0,9942824.0,10776280.0,198,77,121,11600,5818,5782,12560375.0,6223444.0,6336931.0,107.15,104.69,106.97,109.6
2023-09-14 17:25,395,140,255,13576,2920,10656,14799241.0,3237779.0,11561462.0,319,101,218,13097,3246,9851,14236085.0,3478890.0,10757195.0,110.88,108.5,107.17,109.2
2023-09-14 17:30,623,177,446,28531,2525,26006,31196003.0,2751459.0,28444544.0,600,169,431,28194,2368,25826,30794513.0,2557227.0,28237286.0,108.97,109.38,107.99,109.34
2023-09-14 17:35,1851,72,1779,63754,1173,62581,69636259.0,1276767.0,68359491.0,1824,54,1770,63488,1190,62298,69342669.0,1279188.0,68063481.0,108.85,109.23,107.49,109.25
2023-09-14 17:40,186,118,68,4953,2392,2561,5399838.0,2594119.0,2805719.0,168,106,62,4769,2441,2328,5192756.0,2642704.0,2550052.0,108.45,109.56,108.26,109.54
2023-09-14 17:45,234,162,72,8005,6026,1979,8659512.0,6558338.0,2101173.0,202,146,56,9963,7601,2362,10675024.0,8084195.0,2590829.0,108.83,106.17,106.36,109.69
2023-09-14 17:50,254,222,32,8950,8351,599,9719927.0,9064459.0,655467.0,238,207,31,8678,8111,567,9391770.0,8772179.0,619591.0,108.54,109.43,108.15,109.28
2023-09-14 17:55,373,268,105,14754,9531,5223,16063224.0,10346906.0,5716317.0,352,254,98,14574,9565,5009,15833645.0,10352884.0,5480760.0,108.56,109.45,108.24,109.42
2023-09-14 18:00,207,132,75,9012,4731,4281,9869662.0,5169892.0,4699770.0,189,119,70,7694,4414,3280,8358790.0,4768586.0,3590204.0,109.28,109.78,108.03,109.46
2023-09-14 18:05,557,40,517,22808,1436,21372,24940669.0,1556293.0,23384376.0,537,30,507,22676,777,21899,24815229.0,833273.0,23981955.0,108.38,109.42,107.24,109.51
2023-09-14 18:10,77,27,50,4644,678,3966,5087858.0,739787.0,4348070.0,57,14,43,3197,375,2822,3517862.0,405099.0,3112763.0,109.11,109.63,108.03,110.3
2023-09-14 18:15,43,22,21,1017,159,858,1136822.0,198573.0,938249.0,20,7,13,534,112,422,585413.0,120853.0,464560.0,124.89,109.35,107.91,110.09
2023-09-14 18:20,772,318,454,37408,12087,25321,40922905.0,13182379.0,27740526.0,746,295,451,37177,11219,25958,40630688.0,12180704.0,28449984.0,109.06,109.56,108.57,109.6
2023-09-14 18:25,177,56,121,6611,1449,5162,7346040.0,1671976.0,5674064.0,138,36,102,5794,956,4838,6379107.0,1034425.0,5344681.0,115.39,109.92,108.2,110.47
2023-09-14 18:30,893,406,487,31120,7187,23933,33686978.0,7734514.0,25952463.0,816,359,457,28623,6578,22045,31114778.0,7044245.0,24070533.0,107.62,108.44,107.09,109.19
