datetime,pr_open,pr_high,pr_low,pr_close,pr_change,trades,vol,val,pr_std,disb,pr_vwap,trades_b,vol_b,val_b,pr_vwap_b,trades_s,vol_s,val_s,pr_vwap_s
2023-08-24 16:10,111.92,112.06,111.84,112.06,0.1251,7,158,176734.0,0.0007,-0.91,111.86,2,7,7843.0,112.04,5,151,168891.0,111.85
2023-08-24 16:15,111.9,112.06,111.86,112.06,0.143,8,95,106310.0,0.0007,-0.85,111.91,2,7,7844.0,112.06,6,88,98465.0,111.89
2023-08-24 16:20,112.06,112.06,111.9,111.9,-0.1428,6,36,40286.0,0.0004,0.5,111.91,3,27,30214.0,111.91,3,9,10072.0,111.91
2023-08-24 16:25,111.9,111.9,111.88,111.88,-0.0179,7,69,77198.0,0.0001,0.86,111.88,6,64,71604.0,111.88,1,5,5594.0,111.88
2023-08-24 16:30,111.88,111.9,111.86,111.9,0.0179,11,125,139841.0,0.0001,-0.28,111.87,9,45,50353.0,111.9,2,80,89488.0,111.86
2023-08-24 16:35,111.86,111.9,111.86,111.9,0.0358,2,11,12305.0,,-0.45,111.87,1,3,3357.0,111.9,1,8,8948.0,111.86
2023-08-24 16:40,111.9,111.9,111.88,111.9,0.0,10,45,50349.0,0.0002,-0.29,111.89,4,16,17904.0,111.9,6,29,32445.0,111.88
2023-08-24 16:45,111.9,111.9,111.88,111.88,-0.0179,5,13,14546.0,0.0001,0.69,111.9,4,11,12308.0,111.9,1,2,2237.0,111.88
2023-08-24 16:50,111.88,111.88,111.86,111.86,-0.0179,6,22,24609.0,0.0001,-0.91,111.86,1,1,1118.0,111.88,5,21,23490.0,111.86
2023-08-24 16:55,111.86,111.86,111.72,111.74,-0.1073,20,50,55883.0,0.0003,-0.44,111.77,5,14,15644.0,111.74,15,36,40239.0,111.78
2023-08-24 17:00,111.72,111.74,111.72,111.74,0.0179,4,31,34635.0,0.0001,-0.29,111.73,3,11,12291.0,111.74,1,20,22344.0,111.72
2023-08-24 17:05,111.74,111.8,111.72,111.72,-0.0179,7,47,52518.0,0.0004,0.06,111.74,4,25,27939.0,111.76,3,22,24578.0,111.72
2023-08-24 17:10,111.72,112.02,111.72,111.82,0.0895,20,455,509297.0,0.001,-0.26,111.93,14,168,187993.0,111.9,6,287,321304.0,111.95
2023-08-24 17:15,111.92,111.94,111.82,111.82,-0.0893,7,20,22380.0,0.0004,0.5,111.9,5,15,16789.0,111.93,2,5,5591.0,111.82
2023-08-24 17:20,111.84,111.84,111.7,111.72,-0.1073,24,230,256996.0,0.0001,-0.29,111.74,7,82,91610.0,111.72,17,148,165386.0,111.75
2023-08-24 17:25,111.72,112.02,111.7,112.0,0.2506,10,63,70501.0,0.0008,0.02,111.91,5,32,35823.0,111.95,5,31,34678.0,111.87
2023-08-24 17:30,111.96,111.96,111.96,111.96,0.0,1,1,1119.0,,1.0,111.96,1,1,1119.0,111.96,0,0,0.0,
2023-08-24 17:35,111.96,111.96,111.96,111.96,0.0,1,1,1119.0,,1.0,111.96,1,1,1119.0,111.96,0,0,0.0,
2023-08-24 17:40,111.98,111.98,111.98,111.98,0.0,2,2,2239.0,,1.0,111.98,2,2,2239.0,111.98,0,0,0.0,
2023-08-24 17:45,111.98,111.98,111.92,111.92,-0.0536,4,6,6717.0,0.0002,0.0,111.95,1,3,3359.0,111.98,3,3,3357.0,111.93
2023-08-24 17:50,111.98,112.0,111.98,112.0,0.0179,2,3,3359.0,,1.0,111.99,2,3,3359.0,111.99,0,0,0.0,
2023-08-24 17:55,112.0,112.0,111.98,112.0,0.0,4,13,14559.0,0.0002,0.85,112.0,3,12,13440.0,112.0,1,1,1119.0,111.98
2023-08-24 18:00,112.0,112.0,111.82,111.82,-0.1607,4,58,64958.0,0.0008,0.93,112.0,2,56,62720.0,112.0,2,2,2238.0,111.9
2023-08-24 18:05,111.98,111.98,111.96,111.96,-0.0179,5,12,13437.0,0.0001,-0.5,111.98,3,3,3359.0,111.97,2,9,10078.0,111.98
2023-08-24 18:10,111.84,111.96,111.74,111.96,0.1073,16,86,96185.0,0.0004,-0.14,111.84,6,37,41356.0,111.77,10,49,54829.0,111.9
2023-08-24 18:15,111.96,111.98,111.96,111.98,0.0179,2,10,11196.0,,-0.8,111.96,1,1,1119.0,111.98,1,9,10076.0,111.96
2023-08-24 18:20,111.96,111.98,111.96,111.98,0.0179,2,2,2239.0,,0.0,111.97,1,1,1119.0,111.98,1,1,1119.0,111.96
2023-08-24 18:25,111.98,112.0,111.98,112.0,0.0179,7,174,194861.0,0.0001,1.0,111.99,7,174,194861.0,111.99,0,0,0.0,
2023-08-24 18:30,112.0,112.0,111.7,111.7,-0.2679,19,83,92878.0,0.0003,-0.33,111.9,7,28,31360.0,112.0,12,55,61518.0,111.85
2023-08-24 18:35,111.82,111.98,111.76,111.94,0.1073,17,1067,1193212.0,0.0008,-0.34,111.83,11,351,392696.0,111.88,6,716,800515.0,111.8
2023-08-25 10:00,111.54,112.0,111.5,111.5,-0.0359,41,494,552353.0,0.0013,0.23,111.81,16,303,338968.0,111.87,25,191,213385.0,111.72
2023-08-25 10:05,111.5,111.74,111.42,111.72,0.1973,24,318,354483.0,0.0007,0.69,111.47,19,269,299863.0,111.47,5,49,54619.0,111.47
2023-08-25 10:10,111.72,111.8,111.5,111.76,0.0358,30,144,160833.0,0.0005,0.07,111.69,20,77,86048.0,111.75,10,67,74785.0,111.62
2023-08-25 10:15,111.7,111.8,111.5,111.58,-0.1074,36,447,498886.0,0.0005,-0.7,111.61,12,68,75990.0,111.75,24,379,422896.0,111.58
2023-08-25 10:20,111.6,111.7,111.46,111.48,-0.1075,36,336,374821.0,0.0004,-0.18,111.55,12,137,152901.0,111.61,24,199,221919.0,111.52
2023-08-25 10:25,111.46,111.46,110.0,110.48,-0.8792,389,8616,9512323.0,0.0004,-0.46,110.4,115,2318,2563718.0,110.6,274,6298,6948605.0,110.33
2023-08-25 10:30,110.48,110.64,109.34,110.08,-0.3621,282,5362,5904130.0,0.0006,-0.42,110.11,74,1552,1712855.0,110.36,208,3810,4191275.0,110.01
2023-08-25 10:35,110.02,110.36,109.38,110.3,0.2545,259,6348,6962355.0,0.0005,0.01,109.68,152,3190,3497549.0,109.64,107,3158,3464806.0,109.72
2023-08-25 10:40,110.46,110.48,110.3,110.48,0.0181,64,453,500044.0,0.0003,0.56,110.38,47,354,390811.0,110.4,17,99,109233.0,110.34
2023-08-25 10:45,110.5,110.7,110.46,110.48,-0.0181,80,838,926789.0,0.0003,-0.33,110.6,47,280,309765.0,110.63,33,558,617023.0,110.58
2023-08-25 10:50,110.48,110.64,110.42,110.64,0.1448,61,439,485408.0,0.0004,0.05,110.57,44,230,254394.0,110.61,17,209,231014.0,110.53
2023-08-25 10:55,110.64,110.9,110.6,110.68,0.0362,65,508,562594.0,0.0003,0.17,110.75,49,298,329980.0,110.73,16,210,232614.0,110.77
2023-08-25 11:00,110.68,111.02,110.64,111.02,0.3072,59,535,592920.0,0.0002,0.32,110.83,54,353,391368.0,110.87,5,182,201551.0,110.74
2023-08-25 11:05,110.96,111.0,110.64,110.9,-0.0541,36,314,348053.0,0.0005,-0.21,110.85,27,124,137550.0,110.93,9,190,210502.0,110.79
2023-08-25 11:10,110.9,110.98,110.88,110.88,-0.018,24,274,303903.0,0.0003,0.07,110.91,15,146,161970.0,110.94,9,128,141932.0,110.88
2023-08-25 11:15,110.9,110.96,110.8,110.8,-0.0902,16,50,55429.0,0.0006,-0.12,110.86,11,22,24403.0,110.92,5,28,31025.0,110.81
2023-08-25 11:20,110.9,110.9,110.64,110.9,0.0,20,130,144011.0,0.0006,-0.66,110.78,9,22,24396.0,110.89,11,108,119615.0,110.76
2023-08-25 11:25,110.9,110.96,110.74,110.86,-0.0361,21,51,56547.0,0.0004,0.69,110.88,16,43,47684.0,110.89,5,8,8863.0,110.8
2023-08-25 11:30,110.74,110.84,110.64,110.8,0.0542,19,130,144020.0,0.0004,0.06,110.78,13,69,76460.0,110.81,6,61,67560.0,110.75
2023-08-25 11:35,110.84,111.02,110.8,110.84,0.0,86,597,662390.0,0.0002,0.21,110.95,71,362,401750.0,110.98,15,235,260640.0,110.91
2023-08-25 11:40,110.84,111.0,110.84,110.9,0.0541,44,319,353854.0,0.0004,-0.03,110.93,35,155,171947.0,110.93,9,164,181906.0,110.92
2023-08-25 11:45,110.9,111.0,110.8,110.8,-0.0902,34,382,423760.0,0.0005,0.22,110.93,16,233,258579.0,110.98,18,149,165180.0,110.86
2023-08-25 11:50,110.82,111.0,110.7,111.0,0.1624,24,170,188403.0,0.0007,-0.16,110.83,13,71,78787.0,110.97,11,99,109615.0,110.72
2023-08-25 11:55,110.92,111.0,110.56,110.62,-0.2705,35,278,307674.0,0.0005,-0.87,110.67,6,18,19948.0,110.83,29,260,287725.0,110.66
2023-08-25 12:00,110.62,110.96,110.56,110.96,0.3074,20,100,110710.0,0.0004,-0.32,110.71,11,34,37716.0,110.93,9,66,72994.0,110.6
2023-08-25 12:05,110.94,111.04,110.62,111.02,0.0721,38,373,413748.0,0.0009,0.02,110.92,18,191,212028.0,111.01,20,182,201719.0,110.83
2023-08-25 12:10,111.0,111.02,110.58,110.58,-0.3784,19,190,210254.0,0.0005,-0.96,110.66,2,4,4440.0,111.02,17,186,205813.0,110.65
2023-08-25 12:15,110.84,110.84,110.58,110.58,-0.2346,11,60,66381.0,0.0007,-0.93,110.64,2,2,2215.0,110.78,9,58,64165.0,110.63
2023-08-25 12:20,110.72,110.94,110.72,110.94,0.1987,10,37,41005.0,0.0002,1.0,110.83,10,37,41005.0,110.83,0,0,0.0,
2023-08-25 12:25,110.9,110.9,110.58,110.7,-0.1803,16,224,247919.0,0.0006,-0.06,110.68,5,105,116246.0,110.71,11,119,131672.0,110.65
2023-08-25 12:30,110.8,111.38,110.8,110.82,0.0181,50,536,595418.0,0.0007,0.82,111.09,43,489,543263.0,111.1,7,47,52155.0,110.97
2023-08-25 12:35,110.96,110.96,110.84,110.94,-0.018,10,59,65454.0,0.0005,0.93,110.94,8,57,63236.0,110.94,2,2,2217.0,110.89
2023-08-25 12:40,110.84,110.98,110.78,110.78,-0.0541,23,115,127440.0,0.0006,-0.44,110.82,10,32,35469.0,110.84,13,83,91970.0,110.81
2023-08-25 12:45,110.8,111.0,110.8,110.98,0.1625,9,30,33288.0,0.0005,-0.33,110.96,6,10,11092.0,110.92,3,20,22196.0,110.98
2023-08-25 12:50,110.96,110.96,110.82,110.9,-0.0541,10,33,36593.0,0.0004,0.7,110.89,5,28,31052.0,110.9,5,5,5541.0,110.82
2023-08-25 12:55,110.9,110.98,110.9,110.96,0.0541,11,24,26622.0,0.0002,1.0,110.93,11,24,26622.0,110.93,0,0,0.0,
2023-08-25 13:00,110.96,110.96,110.82,110.9,-0.0541,23,303,336009.0,0.0004,-0.27,110.89,7,110,121998.0,110.91,16,193,214010.0,110.89
2023-08-25 13:05,110.96,110.96,110.9,110.94,-0.018,20,84,93178.0,0.0002,0.12,110.93,15,47,52144.0,110.95,5,37,41033.0,110.9
2023-08-25 13:10,110.94,110.96,110.86,110.96,0.018,7,20,22189.0,0.0005,0.9,110.94,6,19,21080.0,110.95,1,1,1108.0,110.86
2023-08-25 13:15,110.9,110.94,110.9,110.94,0.0361,4,15,16637.0,0.0002,-0.2,110.92,3,6,6656.0,110.94,1,9,9981.0,110.9
2023-08-25 13:20,110.94,111.0,110.9,110.98,0.0361,29,209,231921.0,0.0002,0.94,110.97,25,203,225265.0,110.97,4,6,6655.0,110.92
2023-08-25 13:25,110.98,111.0,110.94,111.0,0.018,24,185,205340.0,0.0002,0.91,110.99,22,177,196465.0,111.0,2,8,8875.0,110.94
2023-08-25 13:30,111.0,111.08,110.9,111.06,0.0541,27,134,148731.0,0.0003,0.52,110.99,20,102,113236.0,111.02,7,32,35494.0,110.92
2023-08-25 13:35,111.08,111.2,110.9,111.2,0.108,35,232,257730.0,0.0005,0.81,111.09,26,210,233328.0,111.11,9,22,24402.0,110.92
2023-08-25 13:40,111.18,111.2,111.0,111.2,0.018,26,90,100033.0,0.0008,0.47,111.15,16,66,73388.0,111.19,10,24,26644.0,111.02
2023-08-25 13:45,111.18,111.22,111.0,111.22,0.036,29,101,112284.0,0.0004,0.47,111.17,22,74,82292.0,111.21,7,27,29992.0,111.08
2023-08-25 13:50,111.22,111.22,111.04,111.2,-0.018,17,79,87763.0,0.0005,0.92,111.09,14,76,84431.0,111.09,3,3,3331.0,111.05
2023-08-25 13:55,111.22,111.32,111.02,111.32,0.0899,30,163,181235.0,0.0004,0.35,111.19,25,110,122392.0,111.27,5,53,58842.0,111.02
2023-08-25 14:00,111.32,111.38,111.32,111.36,0.0359,22,112,124720.0,0.0001,1.0,111.36,22,112,124720.0,111.36,0,0,0.0,
2023-08-25 14:05,111.36,111.36,111.24,111.36,0.0,22,138,153581.0,0.0005,0.12,111.29,15,77,85724.0,111.33,7,61,67857.0,111.24
2023-08-25 14:10,111.36,111.36,111.12,111.36,0.0,18,117,130180.0,0.0008,0.13,111.27,12,66,73487.0,111.34,6,51,56693.0,111.16
2023-08-25 14:15,111.36,111.38,111.12,111.38,0.018,23,92,102421.0,0.0006,0.67,111.33,20,77,85753.0,111.37,3,15,16668.0,111.13
2023-08-25 14:20,111.38,111.4,111.28,111.4,0.018,18,167,186034.0,0.0004,1.0,111.4,18,167,186034.0,111.4,0,0,0.0,
2023-08-25 14:25,111.4,111.5,111.4,111.5,0.0898,26,256,285236.0,0.0001,0.93,111.42,25,247,275210.0,111.42,1,9,10026.0,111.4
2023-08-25 14:30,111.5,111.5,111.44,111.5,0.0,24,146,162764.0,0.0002,0.66,111.48,19,121,134904.0,111.49,5,25,27860.0,111.44
2023-08-25 14:35,111.44,111.8,111.44,111.8,0.323,35,434,484064.0,0.0006,-0.28,111.54,30,157,175368.0,111.7,5,277,308695.0,111.44
2023-08-25 14:40,111.8,111.98,111.8,111.98,0.161,27,256,286398.0,0.0002,0.98,111.87,25,253,283042.0,111.87,2,3,3355.0,111.84
2023-08-25 14:45,111.98,112.0,111.56,111.9,-0.0714,25,302,337616.0,0.0008,-0.52,111.79,16,72,80599.0,111.94,9,230,257016.0,111.75
2023-08-25 14:50,111.9,111.96,111.8,111.82,-0.0715,28,215,240459.0,0.0004,0.01,111.84,23,109,121949.0,111.88,5,106,118509.0,111.8
2023-08-25 14:55,111.82,111.96,111.5,111.88,0.0537,31,150,167655.0,0.0011,0.85,111.77,25,139,155385.0,111.79,6,11,12270.0,111.55
2023-08-25 15:00,111.64,111.88,111.54,111.8,0.1433,28,102,114062.0,0.0009,0.69,111.83,20,86,96206.0,111.87,8,16,17856.0,111.6
2023-08-25 15:05,111.7,111.86,111.46,111.84,0.1253,47,257,286875.0,0.0012,-0.07,111.62,26,120,134036.0,111.7,21,137,152839.0,111.56
2023-08-25 15:10,111.66,111.8,111.2,111.66,0.0,49,315,351227.0,0.0009,-0.57,111.5,22,67,74891.0,111.78,27,248,276336.0,111.43
2023-08-25 15:15,111.62,111.66,111.56,111.58,-0.0358,23,103,114958.0,0.0002,1.0,111.61,23,103,114958.0,111.61,0,0,0.0,
2023-08-25 15:20,111.58,111.58,111.0,111.38,-0.1792,76,777,863413.0,0.0008,-0.63,111.12,30,144,160217.0,111.26,46,633,703196.0,111.09
2023-08-25 15:25,111.38,111.38,111.06,111.22,-0.1437,33,243,270111.0,0.0005,-0.45,111.16,15,67,74551.0,111.27,18,176,195560.0,111.11
2023-08-25 15:30,111.22,111.28,111.08,111.28,0.0539,17,101,112301.0,0.0004,0.31,111.19,12,66,73419.0,111.24,5,35,38882.0,111.09
2023-08-25 15:35,111.28,111.32,111.26,111.32,0.0359,22,69,76789.0,0.0001,1.0,111.29,22,69,76789.0,111.29,0,0,0.0,
2023-08-25 15:40,111.32,111.34,111.26,111.34,0.018,16,68,75690.0,0.0002,0.97,111.31,15,67,74577.0,111.31,1,1,1112.0,111.26
2023-08-25 15:45,111.32,111.34,111.32,111.32,0.0,21,76,84604.0,0.0001,1.0,111.32,21,76,84604.0,111.32,0,0,0.0,
2023-08-25 15:50,111.32,111.36,111.32,111.36,0.0359,20,78,86849.0,0.0001,0.9,111.35,19,74,82396.0,111.35,1,4,4452.0,111.32
2023-08-25 15:55,111.36,111.4,111.16,111.3,-0.0539,22,97,107985.0,0.0007,0.57,111.33,16,76,84637.0,111.37,6,21,23347.0,111.18
2023-08-25 16:00,111.3,111.4,111.28,111.4,0.0898,19,73,81315.0,0.0004,0.86,111.39,16,68,75750.0,111.4,3,5,5564.0,111.3
2023-08-25 16:05,111.38,111.4,111.0,111.3,-0.0718,49,532,591207.0,0.0006,-0.71,111.13,24,78,86821.0,111.31,25,454,504386.0,111.1
2023-08-25 16:10,111.28,111.4,111.28,111.4,0.1078,23,122,135860.0,0.0004,0.67,111.36,18,102,113600.0,111.37,5,20,22260.0,111.3
2023-08-25 16:15,111.4,111.4,111.04,111.4,0.0,37,195,217073.0,0.0007,0.5,111.32,27,146,162615.0,111.38,10,49,54458.0,111.14
2023-08-25 16:20,111.34,111.58,111.34,111.58,0.2156,16,150,167081.0,0.0004,1.0,111.39,16,150,167081.0,111.39,0,0,0.0,
2023-08-25 16:25,111.6,111.6,111.58,111.6,0.0,14,68,75883.0,0.0001,1.0,111.59,14,68,75883.0,111.59,0,0,0.0,
2023-08-25 16:30,111.6,111.6,111.26,111.3,-0.2688,37,155,172679.0,0.0009,-0.12,111.41,20,68,75850.0,111.54,17,87,96828.0,111.3
2023-08-25 16:35,111.3,111.3,111.2,111.3,0.0,15,72,80131.0,0.0004,0.86,111.29,12,67,74570.0,111.3,3,5,5561.0,111.22
2023-08-25 16:40,111.26,111.66,111.18,111.66,0.3595,27,151,168139.0,0.0004,0.62,111.35,21,122,135890.0,111.39,6,29,32248.0,111.2
2023-08-25 16:45,111.66,111.78,111.14,111.64,-0.0179,43,308,343107.0,0.001,-0.14,111.4,27,133,148446.0,111.61,16,175,194660.0,111.23
2023-08-25 16:50,111.74,111.78,111.28,111.74,0.0,30,126,140684.0,0.0013,0.57,111.65,20,99,110597.0,111.71,10,27,30087.0,111.43
2023-08-25 16:55,111.72,111.76,111.5,111.76,0.0358,27,99,110606.0,0.0006,0.56,111.72,22,77,86039.0,111.74,5,22,24566.0,111.66
2023-08-25 17:00,111.54,111.78,111.3,111.66,0.1076,60,271,302206.0,0.0009,-0.47,111.52,28,72,80436.0,111.72,32,199,221769.0,111.44
2023-08-25 17:05,111.66,111.68,111.34,111.68,0.0179,27,90,100463.0,0.0009,0.89,111.63,22,85,94894.0,111.64,5,5,5569.0,111.39
2023-08-25 17:10,111.66,111.72,111.66,111.72,0.0537,25,106,118411.0,0.0001,0.77,111.71,23,94,105009.0,111.71,2,12,13401.0,111.68
2023-08-25 17:15,111.72,111.72,111.62,111.72,0.0,20,78,87128.0,0.0002,0.95,111.7,18,76,84895.0,111.7,2,2,2233.0,111.65
2023-08-25 17:20,111.56,111.56,111.34,111.48,-0.0717,24,86,95869.0,0.0003,0.58,111.48,12,68,75803.0,111.48,12,18,20065.0,111.48
2023-08-25 17:25,111.48,111.48,111.0,111.2,-0.2512,45,723,803604.0,0.0004,-0.77,111.15,16,84,93583.0,111.41,29,639,710020.0,111.11
2023-08-25 17:30,111.2,111.32,111.0,111.18,-0.018,31,194,215511.0,0.0005,-0.27,111.09,22,71,78920.0,111.16,9,123,136591.0,111.05
2023-08-25 17:35,111.18,111.2,111.02,111.18,0.0,35,212,235562.0,0.0004,0.08,111.11,21,114,126754.0,111.19,14,98,108808.0,111.03
2023-08-25 17:40,111.04,111.18,111.04,111.18,0.1261,22,71,78923.0,0.0002,0.97,111.16,21,70,77812.0,111.16,1,1,1110.0,111.04
2023-08-25 17:45,111.2,111.2,111.1,111.2,0.0,18,135,150116.0,0.0003,0.94,111.2,17,131,145672.0,111.2,1,4,4444.0,111.1
2023-08-25 17:50,111.2,111.2,111.1,111.2,0.0,24,114,126763.0,0.0005,0.91,111.2,21,109,121208.0,111.2,3,5,5555.0,111.1
2023-08-25 17:55,111.2,111.2,111.2,111.2,0.0,9,59,65608.0,0.0,1.0,111.2,9,59,65608.0,111.2,0,0,0.0,
2023-08-25 18:00,111.12,111.2,111.1,111.1,-0.018,10,28,31112.0,0.0003,-0.93,111.12,1,1,1112.0,111.2,9,27,30000.0,111.11
2023-08-25 18:05,111.14,111.14,111.1,111.1,-0.036,19,65,72215.0,0.0001,-0.17,111.1,10,27,29997.0,111.1,9,38,42218.0,111.1
2023-08-25 18:10,111.08,111.1,111.0,111.0,-0.072,34,645,716106.0,0.0002,-0.53,111.02,9,151,167745.0,111.09,25,494,548361.0,111.0
2023-08-25 18:15,110.98,111.0,110.94,110.94,-0.036,16,94,104306.0,0.0002,-0.49,110.96,8,24,26639.0,111.0,8,70,77666.0,110.95
2023-08-25 18:20,110.94,110.94,110.92,110.92,-0.018,7,279,309522.0,0.0001,-0.99,110.94,1,1,1109.0,110.92,6,278,308413.0,110.94
2023-08-25 18:25,110.92,111.0,110.92,111.0,0.0721,11,102,113155.0,0.0002,1.0,110.94,11,102,113155.0,110.94,0,0,0.0,
2023-08-25 18:30,111.0,111.1,110.5,110.98,-0.018,92,969,1073160.0,0.0005,-0.53,110.75,14,230,255304.0,111.0,78,739,817856.0,110.67
2023-08-25 18:35,110.7,111.1,110.5,111.08,0.3433,27,251,278406.0,0.0009,-0.29,110.92,12,89,98739.0,110.94,15,162,179667.0,110.91
2023-08-28 10:00,111.28,112.0,111.12,111.78,0.4493,61,796,888919.0,0.0014,0.36,111.67,43,542,605766.0,111.76,18,254,283153.0,111.48
2023-08-28 10:05,111.78,111.8,111.42,111.6,-0.161,28,1260,1408322.0,0.0012,0.51,111.77,16,954,1066479.0,111.79,12,306,341843.0,111.71
2023-08-28 10:10,111.6,111.72,111.38,111.72,0.1075,31,226,252165.0,0.0005,0.54,111.58,22,174,194218.0,111.62,9,52,57947.0,111.44
2023-08-28 10:15,111.72,111.72,111.5,111.56,-0.1432,13,36,40169.0,0.0008,-0.83,111.58,3,3,3351.0,111.71,10,33,36818.0,111.57
2023-08-28 10:20,111.6,111.74,111.58,111.7,0.0896,17,67,74816.0,0.0005,0.04,111.67,11,35,39095.0,111.7,6,32,35720.0,111.63
2023-08-28 10:25,111.58,111.78,111.56,111.72,0.1255,33,584,652189.0,0.0004,0.05,111.68,19,306,341930.0,111.74,14,278,310258.0,111.6
2023-08-28 10:30,111.78,111.78,111.7,111.7,-0.0716,19,65,72652.0,0.0002,0.26,111.77,11,41,45829.0,111.78,8,24,26822.0,111.76
2023-08-28 10:35,111.7,111.8,111.68,111.7,0.0,26,179,200014.0,0.0003,0.04,111.74,14,93,103961.0,111.79,12,86,96052.0,111.69
2023-08-28 10:40,111.78,111.78,111.56,111.58,-0.1789,22,87,97119.0,0.0005,-0.24,111.63,6,33,36850.0,111.67,16,54,60268.0,111.61
2023-08-28 10:45,111.68,111.78,111.56,111.56,-0.1074,27,304,339232.0,0.0003,-0.86,111.59,11,22,24577.0,111.72,16,282,314654.0,111.58
2023-08-28 10:50,111.56,111.66,111.56,111.66,0.0896,10,41,45772.0,0.0002,0.61,111.64,7,33,36847.0,111.66,3,8,8924.0,111.56
2023-08-28 10:55,111.66,111.7,111.56,111.7,0.0358,25,92,102725.0,0.0003,0.3,111.66,17,60,67013.0,111.69,8,32,35712.0,111.6
2023-08-28 11:00,111.7,111.8,111.6,111.6,-0.0895,25,83,92741.0,0.0005,0.35,111.74,16,56,62588.0,111.76,9,27,30152.0,111.68
2023-08-28 11:05,111.7,111.8,111.58,111.72,0.0179,22,61,68146.0,0.0004,0.25,111.72,13,38,42478.0,111.79,9,23,25668.0,111.6
2023-08-28 11:10,111.72,111.8,111.64,111.7,-0.0179,25,209,233513.0,0.0004,0.22,111.73,17,127,141920.0,111.75,8,82,91593.0,111.7
2023-08-28 11:15,111.64,111.78,111.56,111.6,-0.0358,23,149,166338.0,0.0006,-0.42,111.64,6,43,48060.0,111.77,17,106,118278.0,111.58
2023-08-28 11:20,111.6,111.6,111.58,111.58,-0.0179,8,14,15622.0,0.0001,-1.0,111.59,0,0,0.0,,8,14,15622.0,111.59
2023-08-28 11:25,111.7,111.72,111.58,111.72,0.0179,10,41,45792.0,0.0005,0.56,111.69,7,32,35749.0,111.72,3,9,10042.0,111.59
2023-08-28 11:30,111.7,111.8,111.6,111.8,0.0895,26,288,321846.0,0.0004,0.59,111.75,23,229,255946.0,111.77,3,59,65900.0,111.69
2023-08-28 11:35,111.8,111.8,111.7,111.78,-0.0179,15,188,210130.0,0.0003,-0.01,111.77,7,93,103965.0,111.79,8,95,106165.0,111.75
2023-08-28 11:40,111.64,111.74,111.58,111.74,0.0896,26,99,110486.0,0.0003,-0.78,111.6,9,11,12291.0,111.74,17,88,98195.0,111.59
2023-08-28 11:45,111.76,111.8,111.74,111.74,-0.0179,14,140,156447.0,0.0003,-0.61,111.75,8,27,30180.0,111.78,6,113,126266.0,111.74
2023-08-28 11:50,111.74,111.8,111.6,111.74,0.0,30,367,410175.0,0.0004,0.28,111.76,14,235,262715.0,111.79,16,132,147459.0,111.71
2023-08-28 11:55,111.8,111.8,111.74,111.8,0.0,9,23,25710.0,0.0003,0.39,111.78,5,16,17887.0,111.8,4,7,7822.0,111.75
2023-08-28 12:00,111.78,111.78,111.74,111.78,0.0,7,21,23470.0,0.0002,-0.14,111.76,3,9,10060.0,111.78,4,12,13410.0,111.75
2023-08-28 12:05,111.78,111.78,111.62,111.78,0.0,15,125,139684.0,0.0004,0.7,111.75,10,106,118472.0,111.77,5,19,21212.0,111.65
2023-08-28 12:10,111.66,111.78,111.66,111.68,0.0179,5,14,15638.0,0.0008,-0.29,111.7,3,5,5589.0,111.78,2,9,10049.0,111.66
2023-08-28 12:15,111.68,111.78,111.68,111.78,0.0895,10,77,86061.0,0.0002,0.84,111.77,7,71,79357.0,111.77,3,6,6703.0,111.73
2023-08-28 12:20,111.78,111.8,111.62,111.66,-0.1074,20,297,331966.0,0.0005,0.78,111.77,10,265,296223.0,111.78,10,32,35743.0,111.7
2023-08-28 12:25,111.76,111.78,111.7,111.78,0.0179,12,43,48051.0,0.0003,0.26,111.75,8,27,30179.0,111.78,4,16,17872.0,111.7
2023-08-28 12:30,111.72,111.8,111.4,111.5,-0.1969,69,1542,1722340.0,0.0006,-0.08,111.7,17,706,789204.0,111.79,52,836,933136.0,111.62
2023-08-28 12:35,111.76,111.86,111.76,111.86,0.0895,16,1077,1204161.0,0.0001,0.89,111.81,13,1017,1137105.0,111.81,3,60,67056.0,111.76
2023-08-28 12:40,111.78,111.86,111.66,111.86,0.0716,11,196,219105.0,0.0006,0.68,111.79,5,165,184486.0,111.81,6,31,34618.0,111.67
2023-08-28 12:45,111.86,111.86,111.68,111.82,-0.0358,6,16,17889.0,0.0009,0.38,111.81,2,11,12304.0,111.86,4,5,5584.0,111.7
2023-08-28 12:50,111.84,111.84,111.68,111.7,-0.1252,14,45,50296.0,0.0003,-0.11,111.77,7,20,22368.0,111.84,7,25,27928.0,111.71
2023-08-28 12:55,111.7,111.84,111.34,111.78,0.0716,36,866,966682.0,0.0008,-0.71,111.63,16,127,142003.0,111.81,20,739,824679.0,111.59
2023-08-28 13:00,111.76,111.8,111.72,111.8,0.0358,9,111,124083.0,0.0004,0.87,111.79,6,104,116262.0,111.79,3,7,7820.0,111.72
2023-08-28 13:05,111.8,111.8,111.72,111.8,0.0,4,48,53630.0,0.0007,-0.75,111.73,3,6,6708.0,111.8,1,42,46922.0,111.72
2023-08-28 13:10,111.72,111.84,111.72,111.72,0.0,5,19,21234.0,0.0008,-0.05,111.76,3,9,10062.0,111.81,2,10,11172.0,111.72
